region,period,community_id,n_words,top_words_preview,label,lane,origin,inherited_from
combined,1890-1910,23,635,boninsegni; ephes; lxxxi; thucyd; lxxxiv; eph; enwogion; simoneta; ezek; ammirato,Truncated par-/coun- Fragments,Structural / Uncertain,inherited,1870-1890#19
combined,1890-1910,27,256,miscon; con; circu; periodi; calcu; perambu; expostu; conthe; capitu; accumu,Truncated -ment/-sion Fragments,Structural / Uncertain,inherited,1870-1890#29
combined,1890-1910,13,4041,dioica; scabiosa; oatmeal; festuca; repens; tomatoes; habenaria; hirsuta; pratensis; palustre,Roman Numerals and Dates,Structural / Uncertain,inherited,1870-1890#9
combined,1890-1910,29,151,sawest; rememberest; askest; see'st; believest; seekest; saidst; speak'st; makest; saw'st,Chivalric Romance Narrative Verbs,"Literature, Drama & Poetic Diction",inherited,1870-1890#31
combined,1890-1910,15,2672,dictorum; annuatim; fideli; assensu; aliorum; habeant; debita; illius; habere; aliquibus,Latin Text (Function Words),Structural / Uncertain,inherited,1870-1890#10
combined,1890-1910,19,1215,suls; fidant; ventionalities; fiscated; trasts; stituency; fidentially; tingencies; cognized; sponsibilities,Truncated Word Fragments,Structural / Uncertain,inherited,1870-1890#18
combined,1890-1910,28,156,buren; diemen; couver; sittart; dorn; nerv; dieman; boister; eyck; velde,Truncated -ity Noun Fragments,Structural / Uncertain,inherited,1870-1890#35
combined,1890-1910,17,1803,selber; ftihrt; sichtbar; ausser; mebr; laffen; fahrwassers; mehr; aufs; sondern,Mixed Latin Arithmetic and Names,Structural / Uncertain,inherited,1870-1890#15
combined,1890-1910,25,410,mercially; bining; pagnie; munes; forter; posedly; hilarating; hibiting; asperated; planations,Truncated ap- Prefix Fragments,Structural / Uncertain,inherited,1870-1890#27
combined,1890-1910,30,146,persua; intru; apprehen; omis; expul; confu; delu; repres; seces; condescen,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1870-1890#30
combined,1890-1910,24,553,incarna; prescrip; conflagra; circula; reconcilia; assassina; diges; distrac; adop; insinua,Truncated Word Fragments,Structural / Uncertain,inherited,1870-1890#25
combined,1890-1910,1,11953,lalain; considerables; coston; testamento; gymydogaeth; lengua; ballikinrain; basanite; hermana; chiamdo,Virtue and Moral Qualities,Morality: Virtue & Vice,inherited,1870-1890#1
combined,1890-1910,33,40,minis; clois; worces; minates; quar; ritory; ritories; ribly; slaugh; headquar,Truncated se-/po- Fragments,Structural / Uncertain,inherited,1870-1890#17
combined,1890-1910,31,104,vironment; thusiastically; grossing; tertained; lightenment; dured; deavor; bloc; deavours; tertaining,Truncated en- Fragments,Structural / Uncertain,inherited,1870-1890#32
combined,1890-1910,34,35,quiesced; complishment; commodation; ceptable; cumulated; complished; quaintances; cordingly; complish; companying,Dutch/German Text,Structural / Uncertain,inherited,1870-1890#26
combined,1890-1910,32,80,unapproach; immov; abomin; unmistak; unutter; disreput; unaccount; unavoid; unspeak; unbear,Truncated Verb Fragments,Structural / Uncertain,inherited,1870-1890#33
combined,1890-1910,35,30,ployer; barrassment; ployment; ployers; peror; bodiment; pire; phatically; barrassing; bankment,Truncated em- Fragments,Structural / Uncertain,inherited,1870-1890#38
